id,price,"date_stamp","journal_id",influence_id,"url","license"
13182,0.00,"2017-02-09","1561-2945",NULL,NULL,""
13183,0.00,"2016-11-17","1561-297X",NULL,NULL,""
13184,0.00,"2016-11-21","1561-3119",NULL,NULL,""
13185,0.00,"2009-06-12","2178-938X",NULL,NULL,""
13186,0.00,"2016-11-11","0034-7744",NULL,NULL,""
13187,0.00,"2011-05-04","1988-8457",NULL,NULL,""
13188,0.00,"2009-05-12","0718-4360",NULL,NULL,""
13189,0.00,"2016-11-23","2316-9141",NULL,NULL,""
13190,0.00,"2010-10-06","1988-3188",NULL,NULL,""
13191,0.00,"2015-05-22","1988-4192",NULL,NULL,""
13192,0.00,"2010-04-22","1988-4222",NULL,NULL,""
13193,541.80,"2004-04-23","1518-8787",NULL,NULL,""
13194,0.00,"2010-05-11","1988-429X",NULL,NULL,""
13195,0.00,"2010-11-18","1760-7426",NULL,NULL,""
13196,0.00,"2015-12-29","2385-0833",NULL,NULL,""
13197,0.00,"2016-02-02","2039-4942",NULL,NULL,""
13198,400.00,"2004-04-23","1678-9946",NULL,NULL,""
13199,0.00,"2012-01-11","1988-320X",NULL,NULL,""
13200,228.00,"2016-06-10","2312-7198",NULL,NULL,""
13201,0.00,"2004-04-23","1678-9849",NULL,NULL,""
13202,0.00,"2016-11-14","2305-8862",NULL,NULL,""
13203,0.00,"2010-09-13","1996-7489",NULL,NULL,""
13204,224.00,"2015-05-14","2215-1214",NULL,NULL,""
13205,0.00,"2017-01-03","2448-718X",NULL,NULL,""
13206,456.00,"2016-11-14","2309-9070",NULL,NULL,""
13207,0.00,"2007-10-02","1984-6746",NULL,NULL,""
13208,0.00,"2017-01-31","2449-8637",NULL,NULL,""
13209,0.00,"2005-06-08","1735-9694",NULL,NULL,""
13210,0.00,"2003-11-17","1212-5059",NULL,NULL,""
13211,108.36,"2012-05-09","1806-6690",NULL,NULL,""
13212,0.00,"2007-07-31","1982-0208",NULL,NULL,""
13213,0.00,"2012-05-04","1179-5395",NULL,NULL,""
13214,0.00,"2015-05-26","2227-9199",NULL,NULL,""
13215,0.00,"2009-02-27","1451-9283",NULL,NULL,""
13216,0.00,"2012-10-03","2240-2683",NULL,NULL,""
13217,0.00,"2016-02-12","1553-0892",NULL,NULL,""
13218,0.00,"2005-08-24","0718-2295",NULL,NULL,""
13219,0.00,"2014-08-17","0717-6295",NULL,NULL,""
13220,112.00,"2012-11-27","2300-357X",NULL,NULL,""
13221,0.00,"2015-03-31","2392-2389",NULL,NULL,""
13222,0.00,"2011-06-16","1988-4230",NULL,NULL,""
13223,0.00,"2015-05-28","1988-3110",NULL,NULL,""
13224,0.00,"2004-04-23","1678-4170",NULL,NULL,""
13225,0.00,"2015-09-25","1981-4100",NULL,NULL,""
13226,0.00,"2015-05-08","2199-5907",NULL,NULL,""
13227,0.00,"2016-12-18","2236-8906",NULL,NULL,""
13228,0.00,"2004-04-23","1678-4766",NULL,NULL,""
13229,0.00,"2004-04-23","1678-8060",NULL,NULL,""
13230,125.00,"2015-07-02","2410-0862",NULL,NULL,""
13231,668.95,"2008-04-13","2071-0771",NULL,NULL,""
13232,0.00,"2013-05-08","1984-6142",NULL,NULL,""
13233,360.00,"2007-11-15","1980-220X",NULL,NULL,""
13234,0.00,"2015-04-19","2082-5102",NULL,NULL,""
13235,0.00,"2011-01-14","1988-3218",NULL,NULL,""
13236,210.70,"2004-04-23","1806-9665",NULL,NULL,""
13237,1200.00,"2004-04-23","1806-9657",NULL,NULL,""
13238,0.00,"2004-04-23","1678-3921",NULL,NULL,""
13239,421.40,"2004-04-23","1806-9967",NULL,NULL,""
13240,0.00,"2016-12-23","2175-6236",NULL,NULL,""
13241,90.30,"2011-02-11","1983-2125",NULL,NULL,""
13242,0.00,"2014-05-24","2238-6416",NULL,NULL,""
13243,0.00,"2004-04-23","1678-7099",NULL,NULL,""
13244,0.00,"2004-04-23","1678-7064",NULL,NULL,""
13245,0.00,"2015-10-06","2317-630X",NULL,NULL,""
13246,0.00,"2004-04-23","1806-9088",NULL,NULL,""
13247,480.00,"2004-04-23","1678-5150",NULL,NULL,""
13248,0.00,"2006-04-11","1984-0438",NULL,NULL,""
13249,0.00,"2014-05-24","1809-5267",NULL,NULL,""
13250,1400.00,"2004-04-02","1414-431X",NULL,NULL,""
13251,135.45,"2016-10-05","1807-2577",NULL,NULL,""
13252,0.00,"2011-05-24","1982-2014",NULL,NULL,""
13253,220.00,"2004-04-23","1678-457X",NULL,NULL,""
13254,0.00,"2016-12-23","2175-7755",NULL,NULL,""
13255,0.00,"2010-11-12","2175-8239",NULL,NULL,""
13256,0.00,"2005-09-23","1809-4538",NULL,NULL,""
13257,0.00,"2006-09-21","1980-539X",NULL,NULL,""
13258,0.00,"2004-04-06","1678-7110",NULL,NULL,""
13259,0.00,"2012-05-08","2179-3255",NULL,NULL,""
13260,0.00,"2007-09-26","1984-7726",NULL,NULL,""
13261,0.00,"2007-09-26","1980-864X",NULL,NULL,""
13262,0.00,"2006-09-14","1980-5357",NULL,NULL,""
13263,0.00,"2007-09-26","1981-2582",NULL,NULL,""
13264,0.00,"2010-12-02","2175-8026",NULL,NULL,""
13265,0.00,"2004-04-23","1806-938X",NULL,NULL,""
13266,0.00,"2009-12-01","1981-8416",NULL,NULL,""
13267,0.00,"2004-04-06","1678-4626",NULL,NULL,""
13268,0.00,"2004-04-23","1678-5142",NULL,NULL,""
13269,0.00,"2015-12-18","2357-9447",NULL,NULL,""
13270,0.00,"2012-03-26","1984-6444",NULL,NULL,""
13271,0.00,"2007-11-15","1980-4369",NULL,NULL,""
13272,0.00,"2010-09-30","2177-7055",NULL,NULL,""
13273,0.00,"2006-05-02","1982-3908",NULL,NULL,""
13274,0.00,"2004-04-23","1806-9347",NULL,NULL,""
13275,800.00,"2004-04-23","1678-4162",NULL,NULL,""
13276,0.00,"2010-02-10","2175-3105",NULL,NULL,""
13277,0.00,"2004-04-23","1678-4464",NULL,NULL,""
13278,0.00,"2004-04-23","1677-941X",NULL,NULL,""
13279,0.00,"2007-11-15","1982-4378",NULL,NULL,""
13280,0.00,"2004-04-23","1806-3446",NULL,NULL,""
13281,0.00,"2004-04-23","1678-460X",NULL,NULL,""
13282,0.00,"2008-02-11","1982-6621",NULL,NULL,""
13283,0.00,"2016-02-22","2358-9787",NULL,NULL,""
13284,0.00,"2011-10-27","2175-795X",NULL,NULL,""
13285,0.00,"2015-01-14","2238-8915",NULL,NULL,""
13286,150.50,"2011-04-29","1983-1447",NULL,NULL,""
13287,0.00,"2004-04-23","1807-0310",NULL,NULL,""
13288,0.00,"2004-04-23","1678-9741",NULL,NULL,""
13289,0.00,"2016-12-01","1981-1802",NULL,NULL,""
13290,0.00,"2008-05-30","1982-4351",NULL,NULL,""
13291,858.00,"2004-04-23","1678-7153",NULL,NULL,""
13292,0.00,"2007-11-15","1982-0240",NULL,NULL,""
13293,0.00,"2007-09-29","1980-6523",NULL,NULL,""
13294,0.00,"2008-06-19","1984-0462",NULL,NULL,""
13295,0.00,"2016-11-21","2358-2898",NULL,NULL,""
13296,0.00,"2011-01-24","1806-6925",NULL,NULL,""
13297,105.35,"2005-05-25","2175-7925",NULL,NULL,""
13298,0.00,"2015-10-06","1982-0275",NULL,NULL,""
13299,0.00,"2004-04-23","1806-9479",NULL,NULL,""
13300,0.00,"2005-10-07","1809-4554",NULL,NULL,""
13301,0.00,"2012-11-30","2238-3824",NULL,NULL,""
13302,0.00,"2010-11-12","2178-1494",NULL,NULL,""
13303,0.00,"2011-08-03","2178-5031",NULL,NULL,""
13304,0.00,"2007-10-02","1980-6736",NULL,NULL,""
13305,0.00,"2017-01-19","2178-4884",NULL,NULL,""
13306,0.00,"2015-01-27","2236-4242",NULL,NULL,""
13307,0.00,"2016-11-01","2318-0889",NULL,NULL,""
13308,60.20,"2010-10-25","1983-3083",NULL,NULL,""
13309,0.00,"2004-04-23","1806-9592",NULL,NULL,""
13310,0.00,"2011-01-05","2179-4448",NULL,NULL,""
13311,0.00,"2016-10-25","1983-8239",NULL,NULL,""
13312,0.00,"2009-11-02","1982-4335",NULL,NULL,""
13313,0.00,"2016-12-17","1980-5918",NULL,NULL,""
13314,0.00,"2016-03-31","2359-5922",NULL,NULL,""
13315,0.00,"2007-09-26","1980-8623",NULL,NULL,""
13316,0.00,"2011-04-11","1980-4415",NULL,NULL,""
13317,0.00,"2006-03-31","1980-5411",NULL,NULL,""
13318,0.00,"2010-11-11","1678-5177",NULL,NULL,""
13319,0.00,"2009-01-30","1981-8637",NULL,NULL,""
13320,0.00,"2016-10-23","2316-3690",NULL,NULL,""
13321,0.00,"2009-11-02","1980-6248",NULL,NULL,""
13322,0.00,"2017-01-27","2176-1078",NULL,NULL,""
13323,0.00,"2011-05-09","2318-2962",NULL,NULL,""
13324,150.50,"2010-11-11","1984-2961",NULL,NULL,""
13325,210.70,"2004-04-23","1678-4596",NULL,NULL,""
13326,0.00,"2008-06-23","1982-4327",NULL,NULL,""
13327,0.00,"2011-04-27","1982-9949",NULL,NULL,""
13328,560.00,"2004-04-23","1678-992X",NULL,NULL,""
13329,0.00,"2015-06-16","2318-9444",NULL,NULL,""
13330,75.25,"2005-06-16","1980-5098",NULL,NULL,""
13331,0.00,"2016-05-12","2318-9312",NULL,NULL,""
13332,60.20,"2015-07-24","2317-4307",NULL,NULL,""
13333,0.00,"2010-08-02","2237-2083",NULL,NULL,""
13334,219.73,"2016-06-07","1980-265X",NULL,NULL,""
13335,0.00,"2004-04-23","1518-8345",NULL,NULL,""
13336,0.00,"2010-07-19","2175-3598",NULL,NULL,""
13337,0.00,"2008-04-15","1984-0470",NULL,NULL,""
13338,0.00,"2004-04-23","1678-5169",NULL,NULL,""
13339,0.00,"2016-09-28","2447-5246",NULL,NULL,""
13340,0.00,"2014-06-17","2236-7284",NULL,NULL,""
13341,0.00,"2011-01-17","1983-1730",NULL,NULL,""
13342,0.00,"2004-04-23","1806-9282",NULL,NULL,""
13343,0.00,"2004-04-23","1678-9873",NULL,NULL,""
13344,0.00,"2004-04-23","1806-9649",NULL,NULL,""
13345,0.00,"2016-11-21","1678-4758",NULL,NULL,""
13346,0.00,"2016-01-20","2359-5361",NULL,NULL,""
13347,0.00,"2004-04-23","1807-0191",NULL,NULL,""
13348,0.00,"2015-09-21","2358-2936",NULL,NULL,""
13349,940.80,"2015-12-09","1678-4804",NULL,NULL,""
13350,0.00,"2004-04-23","1678-4383",NULL,NULL,""
13351,0.00,"2004-04-23","1806-9983",NULL,NULL,""
13352,0.00,"2015-02-10","2238-121X",NULL,NULL,""
13353,0.00,"2007-11-15","1982-4343",NULL,NULL,""
13354,0.00,"2010-11-11","1980-6973",NULL,NULL,""
13355,0.00,"2004-04-23","1678-4944",NULL,NULL,""
13356,0.00,"2006-09-29","2357-3848",NULL,NULL,""
13357,0.00,"2016-01-27","2145-8553",NULL,NULL,""
13358,0.00,"2016-10-07","2145-8480",NULL,NULL,""
13359,0.00,"2013-01-06","2256-5647",NULL,NULL,""
13360,0.00,"2017-01-20","2323-0622",NULL,NULL,""
13361,10.20,"2013-01-10","2357-3791",NULL,NULL,""
13362,0.00,"2011-06-22","2357-3813",NULL,NULL,""
13363,0.00,"2013-04-17","2256-5779",NULL,NULL,""
13364,0.00,"2008-04-18","2256-5469",NULL,NULL,""
13365,0.00,"2014-05-12","2145-8472",NULL,NULL,""
13366,0.00,"2014-10-07","2216-0116",NULL,NULL,""
13367,0.00,"2016-11-21","2256-5078",NULL,NULL,""
13368,0.00,"2006-09-29","1900-1649",NULL,NULL,""
13369,0.00,"2015-12-07","2389-8356",NULL,NULL,""
13370,0.00,"2012-04-27","2248-8723",NULL,NULL,""
13371,0.00,"2015-11-18","2248-4345",NULL,NULL,""
13372,0.00,"2016-11-08","2357-3732",NULL,NULL,""
13373,0.00,"2014-11-27","1909-7794",NULL,NULL,""
13374,0.00,"2008-06-25","2011-7965",NULL,NULL,""
13375,0.00,"2016-10-26","2145-8464",NULL,NULL,""
13376,0.00,"2015-12-07","2422-3220",NULL,NULL,""
13377,0.00,"2012-06-26","2357-5328",NULL,NULL,""
13378,0.00,"2007-08-15","1900-6152",NULL,NULL,""
13379,0.00,"2011-04-19","2256-5442",NULL,NULL,""
13380,0.00,"2016-10-05","2011-7574",NULL,NULL,""
13381,0.00,"2016-03-21","2323-0126",NULL,NULL,""
13382,0.00,"2007-04-12","2248-4337",NULL,NULL,""
13383,0.00,"2011-01-13","2011-0049",NULL,NULL,""
13384,0.00,"2010-07-27","2248-6968",NULL,NULL,""
13385,0.00,"2009-09-11","2344-8644",NULL,NULL,""
13386,0.00,"2007-08-15","1900-6004",NULL,NULL,""
13387,0.00,"2016-11-01","2248-6941",NULL,NULL,""
13388,0.00,"2016-10-24","1909-7719",NULL,NULL,""
13389,0.00,"2016-12-01","2344-8393",NULL,NULL,""
13390,0.00,"2016-11-07","2357-4720",NULL,NULL,""
13391,0.00,"2013-10-31","2256-5035",NULL,NULL,""
13392,0.00,"2013-05-29","2357-6170",NULL,NULL,""
13393,0.00,"2017-01-12","2145-8499",NULL,NULL,""
13394,0.00,"2017-01-12","2382-4700",NULL,NULL,""
13395,0.00,"2009-10-27","2256-5248",NULL,NULL,""
13396,0.00,"2006-02-21","2027-1352",NULL,NULL,""
13397,0.00,"2013-11-07","2346-1691",NULL,NULL,""
13398,0.00,"2016-02-08","2422-5053",NULL,NULL,""
13399,0.00,"2006-10-20","2027-534X",NULL,NULL,""
13400,0.00,"2015-05-15","2389-8526",NULL,NULL,""
13401,0.00,"2012-01-02","2346-2051",NULL,NULL,""
13402,0.00,"2009-02-18","2027-5331",NULL,NULL,""
13403,0.00,"2015-03-11","2346-2175",NULL,NULL,""
13404,0.00,"2009-11-12","2011-7485",NULL,NULL,""
13405,0.00,"2012-01-09","2346-2442",NULL,NULL,""
13406,0.00,"2015-01-21","2248-7085",NULL,NULL,""
13407,0.00,"2012-12-30","2256-5493",NULL,NULL,""
13408,0.00,"2012-12-22","2256-5450",NULL,NULL,""
13409,0.00,"2013-05-10","2256-5337",NULL,NULL,""
13410,0.00,"2007-08-15","1900-5180",NULL,NULL,""
13411,0.00,"2012-02-24","2248-7638",NULL,NULL,""
13412,0.00,"2017-01-31","2027-128X",NULL,NULL,""
13413,0.00,"2013-07-02","2344-8350",NULL,NULL,""
13414,0.00,"2016-11-11","2248-4914",NULL,NULL,""
13415,0.00,"2015-09-14","2145-5112",NULL,NULL,""
13416,0.00,"2016-03-08","2382-4921",NULL,NULL,""
13417,0.00,"2017-03-04","2248-454X",NULL,NULL,""
13418,0.00,"2011-04-18","2145-4558",NULL,NULL,""
13419,0.00,"2006-09-29","2346-2450",NULL,NULL,""
13420,0.00,"2016-10-24","1909-7735",NULL,NULL,""
13421,0.00,"2015-09-22","2286-9433",NULL,NULL,""
13422,0.00,"2013-08-13","2338-3453",NULL,NULL,""
13423,0.00,"2016-03-03","2354-6638",NULL,NULL,""
13424,0.00,"2013-07-16","2338-557X",NULL,NULL,""
13425,0.00,"2016-12-09","2527-4406",NULL,NULL,""
13426,250.00,"2011-03-15","2087-4634",NULL,NULL,""
13427,0.00,"2017-01-20","2502-3837",NULL,NULL,""
13428,112.50,"2014-10-21","2338-6223",NULL,NULL,""
13429,0.00,"2016-06-09","2356-3931",NULL,NULL,""
13430,0.00,"2016-07-15","2442-9260",NULL,NULL,""
13431,0.00,"2016-07-11","2442-5230",NULL,NULL,""
13432,60.00,"2017-01-03","2407-876X",NULL,NULL,""
13433,0.00,"2017-01-02","2477-3751",NULL,NULL,""
13434,0.00,"2010-11-12","2180-4273",NULL,NULL,""
13435,0.00,"2015-10-12","2289-5639",NULL,NULL,""
13436,0.00,"2012-03-01","2345-0045",NULL,NULL,""
13437,0.00,"2016-09-13","2084-4158",NULL,NULL,""
13438,0.00,"2017-02-08","2300-7559",NULL,NULL,""
13439,0.00,"2007-10-12","2081-8262",NULL,NULL,""
13440,224.00,"2016-02-19","1805-9295",NULL,NULL,""
13441,600.00,"2008-01-29","1687-0425",NULL,NULL,""
13442,0.00,"2012-04-20","2211-2898",NULL,NULL,""
13443,0.00,"2012-01-27","2214-7705",NULL,NULL,""
13444,0.00,"2016-01-14","2387-5372",NULL,NULL,""
13445,0.00,"2016-12-09","2271-1465",NULL,NULL,""
13446,0.00,"2016-10-06","2448-4903",NULL,NULL,""
13447,0.00,"2016-12-27","2007-2392",NULL,NULL,""
13448,0.00,"2015-07-20","2395-8235",NULL,NULL,""
13449,118.80,"2016-08-10","2395-8030",NULL,NULL,""
13450,0.00,"2006-10-19","2395-9169",NULL,NULL,""
13451,0.00,"2016-11-16","2007-9621",NULL,NULL,""
13452,0.00,"2009-06-17","2309-4982",NULL,NULL,""
13453,0.00,"2017-02-03","2391-8497",NULL,NULL,""
13454,0.00,"2016-02-05","2450-1549",NULL,NULL,""
13455,0.00,"2008-04-13","1988-303X",NULL,NULL,""
13456,0.00,"2013-12-10","2174-517X",NULL,NULL,""
13457,0.00,"2011-05-04","1988-3102",NULL,NULL,""
13458,0.00,"2010-09-24","1989-614X",NULL,NULL,""
13459,0.00,"2011-01-14","1988-4273",NULL,NULL,""
13460,0.00,"2008-05-22","2014-1246",NULL,NULL,""
13461,0.00,"2016-03-04","2253-8291",NULL,NULL,""
13462,0.00,"2012-03-08","1988-8333",NULL,NULL,""
13463,0.00,"2016-06-08","1988-3307",NULL,NULL,""
13464,0.00,"2006-03-14","1988-3196",NULL,NULL,""
13465,0.00,"2003-09-16","1576-8597",NULL,NULL,""
13466,0.00,"2008-10-31","2340-5236",NULL,NULL,""
13467,0.00,"2015-06-30","2014-8410",NULL,NULL,""
13468,0.00,"2011-06-16","1988-4125",NULL,NULL,""
13469,0.00,"2011-06-16","1988-2955",NULL,NULL,""
13470,0.00,"2008-10-31","2014-881X",NULL,NULL,""
13471,0.00,"2008-10-31","2014-8801",NULL,NULL,""
13472,0.00,"2008-10-31","2014-4512",NULL,NULL,""
13473,0.00,"2015-09-08","1989-9106",NULL,NULL,""
13474,0.00,"2011-04-28","2013-1453",NULL,NULL,""
13475,560.00,"2015-06-05","1578-1275",NULL,NULL,""
13476,0.00,"2007-05-30","1989-4627",NULL,NULL,""
13477,0.00,"2016-11-11","1989-4678",NULL,NULL,""
13478,0.00,"2005-12-06","1989-9890",NULL,NULL,""
13479,0.00,"2013-05-08","2013-9527",NULL,NULL,""
13480,0.00,"2009-05-15","1575-0965",NULL,NULL,""
13481,0.00,"2011-10-13","1988-9046",NULL,NULL,""
13482,504.00,"2004-04-23","1578-1283",NULL,NULL,""
13483,0.00,"2010-07-30","2171-9098",NULL,NULL,""
13484,0.00,"2005-07-13","2340-2792",NULL,NULL,""
13485,0.00,"2015-04-08","2172-4547",NULL,NULL,""
13486,0.00,"2006-07-04","1886-1415",NULL,NULL,""
13487,0.00,"2016-03-22","2386-7159",NULL,NULL,""
13488,0.00,"2010-11-29","1886-144X",NULL,NULL,""
13489,0.00,"2015-05-14","2406-9574",NULL,NULL,""
13490,0.00,"2014-09-25","2355-6145",NULL,NULL,""
13491,0.00,"2011-08-16","1907-770X",NULL,NULL,""
13492,0.00,"2017-02-07","2528-3103",NULL,NULL,""
13493,0.00,"2016-02-18","2460-867X",NULL,NULL,""
13494,0.00,"2016-02-17","2442-8655",NULL,NULL,""
13495,56.25,"2016-12-26","2527-3825",NULL,NULL,""
13496,37.50,"2016-10-27","2477-6939",NULL,NULL,""
13497,75.00,"2017-01-21","2442-8620",NULL,NULL,""
13498,0.00,"2016-07-11","2502-4078",NULL,NULL,""
13499,0.00,"2016-12-27","2502-8340",NULL,NULL,""
13500,0.00,"2016-01-21","2354-6832",NULL,NULL,""
13501,0.00,"2016-11-01","2460-8505",NULL,NULL,""
13502,0.00,"2016-12-03","2271-6149",NULL,NULL,""
13503,0.00,"2009-08-05","1951-6207",NULL,NULL,""
13504,0.00,"2009-03-31","1993-6842",NULL,NULL,""
13505,0.00,"2016-07-26","2313-0636",NULL,NULL,""
13506,0.00,"2010-10-07","2109-9421",NULL,NULL,""
13507,0.00,"2017-02-04","2429-4373",NULL,NULL,""
13508,0.00,"2004-04-23","0717-6236",NULL,NULL,""
13509,0.00,"2017-01-12","2223-1757",NULL,NULL,""
13510,0.00,"2016-01-11","2215-3489",NULL,NULL,""
13511,0.00,"2010-03-17","1735-3688",NULL,NULL,""
13512,0.00,"2016-01-19","2072-2001",NULL,NULL,""
13513,300.00,"2008-06-19","2074-7764",NULL,NULL,""
13514,0.00,"2013-05-24","2182-7435",NULL,NULL,""
13515,0.00,"2013-01-31","2222-4173",NULL,NULL,""
13516,28.50,"2016-04-11","2413-7219",NULL,NULL,""
13517,0.00,"2013-06-21","2223-3733",NULL,NULL,""
13518,359.10,"2016-11-14","2076-3433",NULL,NULL,""
13519,228.00,"2016-10-05","2312-878X",NULL,NULL,""
13520,0.00,"2016-11-14","2078-5135",NULL,NULL,""
13521,0.00,"2013-07-05","1659-2913",NULL,NULL,""
13522,0.00,"2013-04-25","2219-8237",NULL,NULL,""
13523,676.40,"2008-04-17","2071-0763",NULL,NULL,""
13524,0.00,"2016-11-17","2215-3535",NULL,NULL,""
13525,0.00,"2014-05-24","2224-0004",NULL,NULL,""
13526,22.80,"2012-09-12","2224-0012",NULL,NULL,""
13527,639.62,"2009-12-10","2072-8050",NULL,NULL,""
13528,0.00,"2013-03-11","2049-3665",NULL,NULL,""
13529,700.00,"2016-11-01","2164-4527",NULL,NULL,""
13530,1500.00,"2013-09-25","1875-8630",NULL,NULL,""
13531,1344.00,"2016-11-17","1502-7724",NULL,NULL,""
13532,0.00,"2012-10-10","2261-4184",NULL,NULL,""
13533,0.00,"2017-01-23","2117-590X",NULL,NULL,""
13534,0.00,"2011-02-17","2067-9033",NULL,NULL,""
13535,0.00,"2008-10-13","2317-6369",NULL,NULL,""
13536,0.00,"2011-10-24","1989-3922",NULL,NULL,""
13537,2770.00,"2002-10-06","1362-4962",NULL,NULL,""
13538,0.00,"2010-05-11","2293-6602",NULL,NULL,""
13539,0.00,"2010-12-09","1923-2713",NULL,NULL,""
13540,0.00,"2016-01-25","1689-1716",NULL,NULL,""
13541,0.00,"2016-01-28","2450-6966",NULL,NULL,""
13542,0.00,"2010-10-28","1851-9628",NULL,NULL,""
13543,217.00,"2011-09-23","1850-468X",NULL,NULL,""
13544,0.00,"2016-01-04","2469-0643",NULL,NULL,""
13545,0.00,"2016-03-14","1851-9636",NULL,NULL,""
13546,0.00,"2013-10-21","2313-903X",NULL,NULL,""
13547,0.00,"2013-03-25","1852-5768",NULL,NULL,""
13548,0.00,"2015-11-17","1669-6859",NULL,NULL,""
13549,0.00,"2007-06-08","1850-275X",NULL,NULL,""
13550,0.00,"2015-07-06","1853-7960",NULL,NULL,""
13551,0.00,"2013-09-12","1853-8126",NULL,NULL,""
13552,0.00,"2016-11-21","1851-1716",NULL,NULL,""
13553,0.00,"2015-08-13","2250-754X",NULL,NULL,""
13554,15.00,"2008-07-24","1668-298X",NULL,NULL,""
13555,0.00,"2016-03-17","2250-7671",NULL,NULL,""
13556,0.00,"2012-04-26","1851-3743",NULL,NULL,""
13557,0.00,"2007-12-03","1851-3026",NULL,NULL,""
13558,0.00,"2007-06-08","1851-779X",NULL,NULL,""
13559,0.00,"2011-10-04","1852-8562",NULL,NULL,""
13560,0.00,"2014-08-05","2314-2553",NULL,NULL,""
13561,0.00,"2015-07-08","1852-4524",NULL,NULL,""
13562,0.00,"2010-08-09","1851-9814",NULL,NULL,""
13563,0.00,"2016-11-11","1851-1686",NULL,NULL,""
13564,0.00,"2010-03-03","1890-1328",NULL,NULL,""
13565,0.00,"2004-02-20","1503-8599",NULL,NULL,""
13566,0.00,"2008-06-25","1890-6729",NULL,NULL,""
13567,0.00,"2013-04-03","2261-0200",NULL,NULL,""
13568,112.00,"2015-08-26","2367-5365",NULL,NULL,""
13569,0.00,"2010-11-02","2000-4389",NULL,NULL,""
13570,89.60,"2015-06-19","2334-9190",NULL,NULL,""
13571,0.00,"2016-05-05","1846-7954",NULL,NULL,""
13572,0.00,"2015-09-13","2199-6067",NULL,NULL,""
13573,0.00,"2016-11-30","2466-2585",NULL,NULL,""
13574,0.00,"2012-11-15","1581-968X",NULL,NULL,""
13575,56.00,"2016-03-05","2303-6141",NULL,NULL,""
13576,0.00,"2010-04-20","2334-8801",NULL,NULL,""
13577,0.00,"2016-05-30","1847-2206",NULL,NULL,""
13578,0.00,"2007-11-21","1849-0409",NULL,NULL,""
13579,291.20,"2016-03-13","1848-4069",NULL,NULL,""
13580,0.00,"2015-11-09","2350-4250",NULL,NULL,""
13581,0.00,"2006-11-08","1854-1089",NULL,NULL,""
13582,0.00,"2014-06-09","2335-0164",NULL,NULL,""
13583,0.00,"2010-10-25","2406-0518",NULL,NULL,""
13584,0.00,"2017-01-19","2217-8074",NULL,NULL,""
13585,0.00,"2012-09-20","2217-7965",NULL,NULL,""
13586,0.00,"2016-11-04","2380-8829",NULL,NULL,""
13587,0.00,"2005-10-13","1825-1242",NULL,NULL,""
13588,0.00,"2012-02-07","2239-3129",NULL,NULL,""
13589,0.00,"2007-05-31","1514-2590",NULL,NULL,""
13590,0.00,"2016-11-07","2357-3759",NULL,NULL,""
13591,0.00,"2004-04-23","1678-4553",NULL,NULL,""
13592,0.00,"2008-04-13","1988-3250",NULL,NULL,""
13593,0.00,"2010-04-22","1989-953X",NULL,NULL,""
13594,112.00,"2010-09-28","2217-7426",NULL,NULL,""
13595,0.00,"2015-02-24","1873-2445",NULL,NULL,""
13596,20.00,"2012-12-04","1853-8665",NULL,NULL,""
13597,0.00,"2010-04-22","1988-4281",NULL,NULL,""
13598,0.00,"2006-03-31","1851-7471",NULL,NULL,""
13599,0.00,"2009-12-09","1851-2372",NULL,NULL,""
13600,224.00,"2003-11-28","1805-9392",NULL,NULL,""
13601,0.00,"2016-03-30","2395-1486",NULL,NULL,""
13602,0.00,"2016-11-01","2215-2202",NULL,NULL,""
13603,0.00,"2003-09-17","1816-7950",NULL,NULL,""
13604,0.00,"2014-06-26","2071-5072",NULL,NULL,""
13605,0.00,"2015-09-28","2454-5635",NULL,NULL,""
13606,0.00,"2013-07-18","2215-3241",NULL,NULL,""
