id,article_influence,est_article_influence,"date_stamp","journal_id",ai_percentile,cost_effectiveness,ef_percentile,eigenfactor,efn
3957,0.1279000,NULL,"2011-12-31","1028-2092",NULL,NULL,NULL,NULL,NULL
3958,0.3961070,NULL,"2011-12-31","1735-8787",NULL,NULL,NULL,NULL,NULL
3959,0.1034500,NULL,"2011-12-31","0067-3064",NULL,NULL,NULL,NULL,NULL
3960,2.3800300,NULL,"2011-12-31","0042-9686",NULL,NULL,NULL,NULL,NULL
3961,0.1867980,NULL,"2011-12-31","0239-7528",NULL,NULL,NULL,NULL,NULL
3962,0.0792046,NULL,"2011-12-31","0717-7917",NULL,NULL,NULL,NULL,NULL
3963,0.8781910,NULL,"2011-12-31","0367-5211",NULL,NULL,NULL,NULL,NULL
3964,2.7222900,NULL,"2011-12-31","0003-0090",NULL,NULL,NULL,NULL,NULL
3965,1.4380000,NULL,"2011-12-31","0005-1098",NULL,NULL,NULL,NULL,NULL
3966,0.1912100,NULL,"2011-12-31","0187-6236",NULL,NULL,NULL,NULL,NULL
3967,1.2382500,NULL,"2011-12-31","0021-9150",NULL,NULL,NULL,NULL,NULL
3968,1.3949100,NULL,"2011-12-31","1759-0914",NULL,NULL,NULL,NULL,NULL
3969,0.2077620,NULL,"2011-12-31","1513-7368",NULL,NULL,NULL,NULL,NULL
3970,1.5304700,NULL,"2011-12-31","1478-6362",NULL,NULL,NULL,NULL,NULL
3971,0.0650334,NULL,"2011-12-31","1733-3490",NULL,NULL,NULL,NULL,NULL
3972,0.2292580,NULL,"2011-12-31","0373-2029",NULL,NULL,NULL,NULL,NULL
3973,0.3554780,NULL,"2011-12-31","1432-0665",NULL,NULL,NULL,NULL,NULL
3974,0.0947191,NULL,"2011-12-31","0137-5075",NULL,NULL,NULL,NULL,NULL
3975,0.6232300,NULL,"2011-12-31","0044-8486",NULL,NULL,NULL,NULL,NULL
3976,0.4945500,NULL,"2011-12-31","1452-8630",NULL,NULL,NULL,NULL,NULL
3977,0.7973220,NULL,"2011-12-31","0195-6663",NULL,NULL,NULL,NULL,NULL
3978,0.3087590,NULL,"2011-12-31","0003-5521",NULL,NULL,NULL,NULL,NULL
3979,0.3008860,NULL,"2011-12-31","0918-7960",NULL,NULL,NULL,NULL,NULL
3980,0.3875540,NULL,"2011-12-31","1817-1737",NULL,NULL,NULL,NULL,NULL
3981,0.1977030,NULL,"2011-12-31","0256-4947",NULL,NULL,NULL,NULL,NULL
3982,0.2066080,NULL,"2011-12-31","0972-2327",NULL,NULL,NULL,NULL,NULL
3983,1.0066200,NULL,"2011-12-31","1239-629X",NULL,NULL,NULL,NULL,NULL
3984,0.3802880,NULL,"2011-12-31","0304-4602",NULL,NULL,NULL,NULL,NULL
3985,0.2640400,NULL,"2011-12-31","0718-7092",NULL,NULL,NULL,NULL,NULL
3986,0.6713320,NULL,"2011-12-31","1075-9964",NULL,NULL,NULL,NULL,NULL
3987,0.8359010,NULL,"2011-12-31","1748-7188",NULL,NULL,NULL,NULL,NULL
3988,0.5909220,NULL,"2011-12-31","1535-7414",NULL,NULL,NULL,NULL,NULL
3989,0.6868580,NULL,"2011-12-31","0741-8329",NULL,NULL,NULL,NULL,NULL
3990,0.0988321,NULL,"2011-12-31","1405-3195",NULL,NULL,NULL,NULL,NULL
3991,1.3112000,NULL,"2011-12-31","1945-4589",NULL,NULL,NULL,NULL,NULL
3992,0.0945699,NULL,"2011-12-31","1996-0816",NULL,NULL,NULL,NULL,NULL
3993,0.0727073,NULL,"2011-12-31","1996-0808",NULL,NULL,NULL,NULL,NULL
3994,0.1305850,NULL,"2011-12-31","1280-8571",NULL,NULL,NULL,NULL,NULL
3995,0.1885710,NULL,"2011-12-31","1217-8837",NULL,NULL,NULL,NULL,NULL
3996,0.4518440,NULL,"2011-12-31","0065-1400",NULL,NULL,NULL,NULL,NULL
3997,0.0358311,NULL,"2011-12-31","1335-1788",NULL,NULL,NULL,NULL,NULL
3998,0.2021070,NULL,"2011-12-31","0386-300X",NULL,NULL,NULL,NULL,NULL
3999,0.0348884,NULL,"2011-12-31","1600-5368",NULL,NULL,NULL,NULL,NULL
4000,0.2204370,NULL,"2011-12-31","0365-0588",NULL,NULL,NULL,NULL,NULL
4001,0.4208000,NULL,"2011-12-31","0001-527X",NULL,NULL,NULL,NULL,NULL
4002,0.3931370,NULL,"2011-12-31","1530-9932",NULL,NULL,NULL,NULL,NULL
4003,1.5290500,NULL,"2011-12-31","1550-7416",NULL,NULL,NULL,NULL,NULL
4004,0.5646560,NULL,"2011-12-31","1098-4402",NULL,NULL,NULL,NULL,NULL
4005,0.5018570,NULL,"2011-12-31","1554-9178",NULL,NULL,NULL,NULL,NULL
4006,0.3646740,NULL,"2011-12-31","0031-9406",NULL,NULL,NULL,NULL,NULL
4007,0.8915750,NULL,"2011-12-31","0031-9422",NULL,NULL,NULL,NULL,NULL
4008,0.6511450,NULL,"2011-12-31","0944-7113",NULL,NULL,NULL,NULL,NULL
4009,0.9061870,NULL,"2011-12-31","0143-4004",NULL,NULL,NULL,NULL,NULL
4010,1.2994600,NULL,"2011-12-31","1746-4811",NULL,NULL,NULL,NULL,NULL
4011,0.1587150,NULL,"2011-12-31","1598-2254",NULL,NULL,NULL,NULL,NULL
4012,0.1906190,NULL,"2011-12-31","1214-1178",NULL,NULL,NULL,NULL,NULL
4013,0.6100270,NULL,"2011-12-31","0147-619X",NULL,NULL,NULL,NULL,NULL
4014,0.5708170,NULL,"2011-12-31","1471-0676",NULL,NULL,NULL,NULL,NULL
4015,1.4886700,NULL,"2011-12-31","1935-2735",NULL,NULL,NULL,NULL,NULL
4016,1.7983500,NULL,"2011-12-31","1932-6203",NULL,NULL,NULL,NULL,NULL
4017,0.7611450,NULL,"2011-12-31","0304-422X",NULL,NULL,NULL,NULL,NULL
4018,0.1157520,NULL,"2011-12-31","1505-1773",NULL,NULL,NULL,NULL,NULL
4019,0.3881610,NULL,"2011-12-31","0277-5387",NULL,NULL,NULL,NULL,NULL
4020,1.0150300,NULL,"2011-12-31","0032-3861",NULL,NULL,NULL,NULL,NULL
4021,0.6260810,NULL,"2011-12-31","1559-8985",NULL,NULL,NULL,NULL,NULL
4022,0.6587940,NULL,"2011-12-31","1477-5956",NULL,NULL,NULL,NULL,NULL
4023,1.1190900,NULL,"2011-12-31","1434-4610",NULL,NULL,NULL,NULL,NULL
4024,0.2738230,NULL,"2011-12-31","0033-2879",NULL,NULL,NULL,NULL,NULL
4025,1.5854100,NULL,"2011-12-31","0306-4530",NULL,NULL,NULL,NULL,NULL
4026,0.6591800,NULL,"2011-12-31","0033-3182",NULL,NULL,NULL,NULL,NULL
4027,0.1880460,NULL,"2011-12-31","1210-2512",NULL,NULL,NULL,NULL,NULL
4028,0.4455280,NULL,"2011-12-31","0217-2445",NULL,NULL,NULL,NULL,NULL
4029,0.2553400,NULL,"2011-12-31","1307-6167",NULL,NULL,NULL,NULL,NULL
4030,0.5876020,NULL,"2011-12-31","1477-7827",NULL,NULL,NULL,NULL,NULL
4031,1.2196200,NULL,"2011-12-31","1465-9921",NULL,NULL,NULL,NULL,NULL
4032,0.7846740,NULL,"2011-12-31","0300-9572",NULL,NULL,NULL,NULL,NULL
4033,1.8582300,NULL,"2011-12-31","1742-4690",NULL,NULL,NULL,NULL,NULL
4034,0.1509460,NULL,"2011-12-31","0034-7744",NULL,NULL,NULL,NULL,NULL
4035,0.0886073,NULL,"2011-12-31","1133-455X",NULL,NULL,NULL,NULL,NULL
4036,0.5939410,NULL,"2011-12-31","0185-1101",NULL,NULL,NULL,NULL,NULL
4037,0.3703250,NULL,"2011-12-31","1020-4989",NULL,NULL,NULL,NULL,NULL
4038,0.0500223,NULL,"2011-12-31","1224-5984",NULL,NULL,NULL,NULL,NULL
4039,0.0931211,NULL,"2011-12-31","1221-146X",NULL,NULL,NULL,NULL,NULL
4040,0.1493060,NULL,"2011-12-31","1221-1451",NULL,NULL,NULL,NULL,NULL
4041,0.0351529,NULL,"2011-12-31","0185-3325",NULL,NULL,NULL,NULL,NULL
4042,0.5497050,NULL,"2011-12-31","1757-7241",NULL,NULL,NULL,NULL,NULL
4043,0.0000000,NULL,"2011-12-31","2045-2322",NULL,NULL,NULL,NULL,NULL
4044,0.0721181,NULL,"2011-12-31","0350-820X",NULL,NULL,NULL,NULL,NULL
4045,0.5191720,NULL,"2011-12-31","1424-8220",NULL,NULL,NULL,NULL,NULL
4046,0.1713300,NULL,"2011-12-31","1869-4195",NULL,NULL,NULL,NULL,NULL
4047,0.5225890,NULL,"2011-12-31","0163-5808",NULL,NULL,NULL,NULL,NULL
4048,0.4719160,NULL,"2011-12-31","0037-5330",NULL,NULL,NULL,NULL,NULL
4049,0.3779620,NULL,"2011-12-31","0037-5675",NULL,NULL,NULL,NULL,NULL
4050,0.7370000,NULL,"2011-12-31","1349-6476",NULL,NULL,NULL,NULL,NULL
4051,0.6607540,NULL,"2011-12-31","0038-3910",NULL,NULL,NULL,NULL,NULL
4052,0.3787050,NULL,"2011-12-31","1944-3277",NULL,NULL,NULL,NULL,NULL
4053,0.7766430,NULL,"2011-12-31","1757-6512",NULL,NULL,NULL,NULL,NULL
4054,0.7386330,NULL,"2011-12-31","0039-128X",NULL,NULL,NULL,NULL,NULL
4055,3.3387500,NULL,"2011-12-31","0969-2126",NULL,NULL,NULL,NULL,NULL
4056,0.0791101,NULL,"2011-12-31","1220-1766",NULL,NULL,NULL,NULL,NULL
4057,0.4470690,NULL,"2011-12-31","1747-597X",NULL,NULL,NULL,NULL,NULL
4058,0.3331350,NULL,"2011-12-31","1279-8517",NULL,NULL,NULL,NULL,NULL
4059,1.1730700,NULL,"2011-12-31","0039-6060",NULL,NULL,NULL,NULL,NULL
4060,0.5383990,NULL,"2011-12-31","1815-0659",NULL,NULL,NULL,NULL,NULL
4061,0.6248420,NULL,"2011-12-31","0346-251X",NULL,NULL,NULL,NULL,NULL
4062,0.8128320,NULL,"2011-12-31","0039-9140",NULL,NULL,NULL,NULL,NULL
4063,0.5847010,NULL,"2011-12-31","0166-4972",NULL,NULL,NULL,NULL,NULL
4064,1.0936000,NULL,"2011-12-31","0040-1951",NULL,NULL,NULL,NULL,NULL
4065,0.7273050,NULL,"2011-12-31","0040-4020",NULL,NULL,NULL,NULL,NULL
4066,0.2493360,NULL,"2011-12-31","0730-2347",NULL,NULL,NULL,NULL,NULL
4067,0.9344700,NULL,"2011-12-31","1201-561X",NULL,NULL,NULL,NULL,NULL
4068,0.6542980,NULL,"2011-12-31","1742-4682",NULL,NULL,NULL,NULL,NULL
4069,9.8682900,NULL,"2011-12-31","1555-7561",NULL,NULL,NULL,NULL,NULL
4070,0.5040130,NULL,"2011-12-31","0093-691X",NULL,NULL,NULL,NULL,NULL
4071,0.1525960,NULL,"2011-12-31","0354-9836",NULL,NULL,NULL,NULL,NULL
4072,0.8610280,NULL,"2011-12-31","0300-483X",NULL,NULL,NULL,NULL,NULL
4073,0.5605380,NULL,"2011-12-31","0041-0101",NULL,NULL,NULL,NULL,NULL
4074,1.1471200,NULL,"2011-12-31","1936-5233",NULL,NULL,NULL,NULL,NULL
4075,0.9815390,NULL,"2011-12-31","1745-6215",NULL,NULL,NULL,NULL,NULL
4076,0.9251770,NULL,"2011-12-31","1472-9792",NULL,NULL,NULL,NULL,NULL
4077,0.0617068,NULL,"2011-12-31","0250-4685",NULL,NULL,NULL,NULL,NULL
4078,0.0340100,NULL,"2011-12-31","1301-1111",NULL,NULL,NULL,NULL,NULL
4079,0.1515370,NULL,"2011-12-31","1303-2712",NULL,NULL,NULL,NULL,NULL
4080,0.0872926,NULL,"2011-12-31","2146-7242",NULL,NULL,NULL,NULL,NULL
4081,0.1453960,NULL,"2011-12-31","1300-2163",NULL,NULL,NULL,NULL,NULL
4082,1.0759800,NULL,"2011-12-31","0304-3991",NULL,NULL,NULL,NULL,NULL
4083,0.5288230,NULL,"2011-12-31","0041-624X",NULL,NULL,NULL,NULL,NULL
4084,0.0797442,NULL,"2011-12-31","1433-0563",NULL,NULL,NULL,NULL,NULL
4085,0.7366500,NULL,"2011-12-31","0090-4295",NULL,NULL,NULL,NULL,NULL
4086,0.9713360,NULL,"2011-12-31","0264-410X",NULL,NULL,NULL,NULL,NULL
4087,0.3927990,NULL,"2011-12-31","0042-207X",NULL,NULL,NULL,NULL,NULL
4088,0.2076610,NULL,"2011-12-31","0375-8427",NULL,NULL,NULL,NULL,NULL
4089,0.7384180,NULL,"2011-12-31","1743-422X",NULL,NULL,NULL,NULL,NULL
4090,1.0414100,NULL,"2011-12-31","0042-6822",NULL,NULL,NULL,NULL,NULL
4091,0.5444590,NULL,"2011-12-31","1999-4915",NULL,NULL,NULL,NULL,NULL
4092,0.2244330,NULL,"2011-12-31","0043-0617",NULL,NULL,NULL,NULL,NULL
4093,0.6939570,NULL,"2011-12-31","0043-1648",NULL,NULL,NULL,NULL,NULL
4094,0.3512120,NULL,"2011-12-31","0043-650X",NULL,NULL,NULL,NULL,NULL
4095,0.5719840,NULL,"2011-12-31","1477-7819",NULL,NULL,NULL,NULL,NULL
4096,0.2964240,NULL,"2011-12-31","1021-5506",NULL,NULL,NULL,NULL,NULL
4097,0.5816690,NULL,"2011-12-31","0944-2006",NULL,NULL,NULL,NULL,NULL
4098,0.2002660,NULL,"2011-12-31","1280-9551",NULL,NULL,NULL,NULL,NULL
4099,1.6060300,NULL,"2012-12-31","0028-3932",NULL,NULL,NULL,NULL,NULL
4100,0.9832190,NULL,"2012-12-31","1176-6328",NULL,NULL,NULL,NULL,NULL
4101,1.4123400,NULL,"2012-12-31","0028-3908",NULL,NULL,NULL,NULL,NULL
4102,0.5074300,NULL,"2012-12-31","0143-4179",NULL,NULL,NULL,NULL,NULL
4103,8.7629900,NULL,"2012-12-31","0896-6273",NULL,NULL,NULL,NULL,NULL
4104,0.3038560,NULL,"2012-12-31","0028-3886",NULL,NULL,NULL,NULL,NULL
4105,0.0832081,NULL,"2012-12-31","1823-6138",NULL,NULL,NULL,NULL,NULL
4106,2.2851000,NULL,"2012-12-31","1053-8119",NULL,NULL,NULL,NULL,NULL
4107,0.5359500,NULL,"2012-12-31","0925-2312",NULL,NULL,NULL,NULL,NULL
4108,0.0913302,NULL,"2012-12-31","0028-3770",NULL,NULL,NULL,NULL,NULL
4109,1.9792200,NULL,"2012-12-31","1749-8104",NULL,NULL,NULL,NULL,NULL
4110,0.3509810,NULL,"2012-12-31","2150-5551",NULL,NULL,NULL,NULL,NULL
4111,0.4137540,NULL,"2012-12-31","1340-3540",NULL,NULL,NULL,NULL,NULL
4112,0.6228420,NULL,"2012-12-31","1090-0535",NULL,NULL,NULL,NULL,NULL
4113,0.5725020,NULL,"2012-12-31","1420-3049",NULL,NULL,NULL,NULL,NULL
4114,5.9792200,NULL,"2012-12-31","1744-4292",NULL,NULL,NULL,NULL,NULL
4115,1.4876800,NULL,"2012-12-31","1744-8069",NULL,NULL,NULL,NULL,NULL
4116,1.6077000,NULL,"2012-12-31","1750-1326",NULL,NULL,NULL,NULL,NULL
4117,0.8288730,NULL,"2012-12-31","1755-8166",NULL,NULL,NULL,NULL,NULL
4118,1.5880500,NULL,"2012-12-31","1476-4598",NULL,NULL,NULL,NULL,NULL
4119,1.6128200,NULL,"2012-12-31","1756-6606",NULL,NULL,NULL,NULL,NULL
4120,1.3070900,NULL,"2012-12-31","1567-7249",NULL,NULL,NULL,NULL,NULL
4121,0.3568280,NULL,"2012-12-31","0266-6138",NULL,NULL,NULL,NULL,NULL
4122,0.5932380,NULL,"2012-12-31","0968-4328",NULL,NULL,NULL,NULL,NULL
4123,1.0348000,NULL,"2012-12-31","1475-2859",NULL,NULL,NULL,NULL,NULL
4124,0.0733365,NULL,"2012-12-31","0860-8229",NULL,NULL,NULL,NULL,NULL
4125,1.6667700,NULL,"2012-12-31","1046-2023",NULL,NULL,NULL,NULL,NULL
4126,0.7693690,NULL,"2012-12-31","0026-0495",NULL,NULL,NULL,NULL,NULL
4127,0.4828670,NULL,"2012-12-31","0025-7273",NULL,NULL,NULL,NULL,NULL
4128,0.0414568,NULL,"2012-12-31","1863-5490",NULL,NULL,NULL,NULL,NULL
4129,0.4968610,NULL,"2012-12-31","0957-4158",NULL,NULL,NULL,NULL,NULL
4130,0.3390140,NULL,"2012-12-31","0263-2241",NULL,NULL,NULL,NULL,NULL
4131,0.1655780,NULL,"2012-12-31","1335-8871",NULL,NULL,NULL,NULL,NULL
4132,2.4276400,NULL,"2012-12-31","2150-7511",NULL,NULL,NULL,NULL,NULL
4133,0.7014440,NULL,"2012-12-31","0378-5122",NULL,NULL,NULL,NULL,NULL
4134,0.6371980,NULL,"2012-12-31","1996-1944",NULL,NULL,NULL,NULL,NULL
4135,0.9061270,NULL,"2012-12-31","1660-3397",NULL,NULL,NULL,NULL,NULL
4136,0.8946990,NULL,"2012-12-31","1475-2875",NULL,NULL,NULL,NULL,NULL
4137,0.1088210,NULL,"2012-12-31","1905-7873",NULL,NULL,NULL,NULL,NULL
4138,0.4715650,NULL,"2012-12-31","1860-5974",NULL,NULL,NULL,NULL,NULL
4139,0.7065860,NULL,"2012-12-31","1461-1570",NULL,NULL,NULL,NULL,NULL
4140,7.1943400,NULL,"2012-12-31","1433-8351",NULL,NULL,NULL,NULL,NULL
4141,1.3229000,NULL,"2012-12-31","0024-4937",NULL,NULL,NULL,NULL,NULL
4142,0.5131450,NULL,"2012-12-31","1476-511X",NULL,NULL,NULL,NULL,NULL
4143,0.5494370,NULL,"2012-12-31","0024-3841",NULL,NULL,NULL,NULL,NULL
4144,0.5242060,NULL,"2012-12-31","0075-9511",NULL,NULL,NULL,NULL,NULL
4145,0.9195820,NULL,"2012-12-31","1094-3501",NULL,NULL,NULL,NULL,NULL
4146,0.2835600,NULL,"2012-12-31","0023-5954",NULL,NULL,NULL,NULL,NULL
4147,0.1911220,NULL,"2012-12-31","1961-9502",NULL,NULL,NULL,NULL,NULL
4148,0.9980160,NULL,"2012-12-31","1930-2975",NULL,NULL,NULL,NULL,NULL
4149,0.3474480,NULL,"2012-12-31","1460-7425",NULL,NULL,NULL,NULL,NULL
4150,1.2110600,NULL,"2012-12-31","1534-7362",NULL,NULL,NULL,NULL,NULL
4151,0.2906250,NULL,"2012-12-31","1229-845X",NULL,NULL,NULL,NULL,NULL
4152,0.0852196,NULL,"2012-12-31","1678-9199",NULL,NULL,NULL,NULL,NULL
4153,0.6375440,NULL,"2012-12-31","0972-9062",NULL,NULL,NULL,NULL,NULL
4154,1.0996500,NULL,"2012-12-31","1479-5876",NULL,NULL,NULL,NULL,NULL
4155,3.3100000,NULL,"2012-12-31","1548-7660",NULL,NULL,NULL,NULL,NULL
4156,0.3387070,NULL,"2012-12-31","1303-2968",NULL,NULL,NULL,NULL,NULL
4157,0.0821031,NULL,"2012-12-31","1021-2019",NULL,NULL,NULL,NULL,NULL
4158,0.1178280,NULL,"2012-12-31","1443-458X",NULL,NULL,NULL,NULL,NULL
4159,0.4852200,NULL,"2012-12-31","1044-677X",NULL,NULL,NULL,NULL,NULL
4160,0.7756530,NULL,"2012-12-31","0748-7711",NULL,NULL,NULL,NULL,NULL
4161,0.5113180,NULL,"2012-12-31","0896-5803",NULL,NULL,NULL,NULL,NULL
4162,0.3890580,NULL,"2012-12-31","0022-3859",NULL,NULL,NULL,NULL,NULL
4163,0.0385748,NULL,"2012-12-31","0915-5287",NULL,NULL,NULL,NULL,NULL
4164,0.2516750,NULL,"2012-12-31","1916-0216",NULL,NULL,NULL,NULL,NULL
4165,0.6338270,NULL,"2012-12-31","1757-2215",NULL,NULL,NULL,NULL,NULL
4166,0.6831490,NULL,"2012-12-31","1749-799X",NULL,NULL,NULL,NULL,NULL
4167,0.9154940,NULL,"2012-12-31","1745-6673",NULL,NULL,NULL,NULL,NULL
4168,1.3416200,NULL,"2012-12-31","1742-2094",NULL,NULL,NULL,NULL,NULL
4169,0.8962540,NULL,"2012-12-31","1743-0003",NULL,NULL,NULL,NULL,NULL
4170,0.7535270,NULL,"2012-12-31","0163-3864",NULL,NULL,NULL,NULL,NULL
4171,0.5502490,NULL,"2012-12-31","1684-1182",NULL,NULL,NULL,NULL,NULL
4172,1.0303300,NULL,"2012-12-31","0026-1165",NULL,NULL,NULL,NULL,NULL
4173,1.3272400,NULL,"2012-12-31","1438-8871",NULL,NULL,NULL,NULL,NULL
4174,0.1515720,NULL,"2012-12-31","1744-5647",NULL,NULL,NULL,NULL,NULL
4175,0.2194640,NULL,"2012-12-31","1880-0688",NULL,NULL,NULL,NULL,NULL
4176,0.3935180,NULL,"2012-12-31","1550-2783",NULL,NULL,NULL,NULL,NULL
4177,1.5887200,NULL,"2012-12-31","1758-2652",NULL,NULL,NULL,NULL,NULL
4178,0.3814550,NULL,"2012-12-31","1536-2442",NULL,NULL,NULL,NULL,NULL
4179,0.0683563,NULL,"2012-12-31","1000-324X",NULL,NULL,NULL,NULL,NULL
4180,0.0544703,NULL,"2012-12-31","1001-9014",NULL,NULL,NULL,NULL,NULL
4181,0.9935100,NULL,"2012-12-31","1476-9255",NULL,NULL,NULL,NULL,NULL
4182,0.7402610,NULL,"2012-12-31","1512-2891",NULL,NULL,NULL,NULL,NULL
4183,0.9876990,NULL,"2012-12-31","1756-8722",NULL,NULL,NULL,NULL,NULL
4184,0.4093880,NULL,"2012-12-31","1802-6222",NULL,NULL,NULL,NULL,NULL
4185,0.3418170,NULL,"2012-12-31","0022-1333",NULL,NULL,NULL,NULL,NULL
4186,0.6235410,NULL,"2012-12-31","1757-1146",NULL,NULL,NULL,NULL,NULL
4187,0.6748940,NULL,"2012-12-31","1756-9966",NULL,NULL,NULL,NULL,NULL
4188,0.3616880,NULL,"2012-12-31","1990-2573",NULL,NULL,NULL,NULL,NULL
4189,0.9702830,NULL,"2012-12-31","1746-4269",NULL,NULL,NULL,NULL,NULL
4190,0.1499760,NULL,"2012-12-31","0747-9964",NULL,NULL,NULL,NULL,NULL
4191,0.3222280,NULL,"2012-12-31","1558-9250",NULL,NULL,NULL,NULL,NULL
4192,0.0520794,NULL,"2012-12-31","0970-9371",NULL,NULL,NULL,NULL,NULL
4193,1.2211900,NULL,"2012-12-31","1758-2946",NULL,NULL,NULL,NULL,NULL
4194,0.3077020,NULL,"2012-12-31","0253-4134",NULL,NULL,NULL,NULL,NULL
4195,0.3267060,NULL,"2012-12-31","1090-6924",NULL,NULL,NULL,NULL,NULL
4196,0.3207000,NULL,"2012-12-31","1749-8090",NULL,NULL,NULL,NULL,NULL
4197,0.2702190,NULL,"2012-12-31","0973-1482",NULL,NULL,NULL,NULL,NULL
4198,0.3592930,NULL,"2012-12-31","1488-2159",NULL,NULL,NULL,NULL,NULL
4199,0.1485200,NULL,"2012-12-31","1790-045X",NULL,NULL,NULL,NULL,NULL
4200,0.9583960,NULL,"2012-12-31","1062-6050",NULL,NULL,NULL,NULL,NULL
4201,1.1364100,NULL,"2012-12-31","1536-9323",NULL,NULL,NULL,NULL,NULL
4202,0.3914110,NULL,"2012-12-31","1526-9914",NULL,NULL,NULL,NULL,NULL
4203,0.0642238,NULL,"2012-12-31","1612-9830",NULL,NULL,NULL,NULL,NULL
4204,0.2997270,NULL,"2012-12-31","1565-1088",NULL,NULL,NULL,NULL,NULL
4205,0.1336880,NULL,"2012-12-31","1959-0318",NULL,NULL,NULL,NULL,NULL
4206,0.0409098,NULL,"2012-12-31","1680-6433",NULL,NULL,NULL,NULL,NULL
4207,0.1027590,NULL,"2012-12-31","1735-0328",NULL,NULL,NULL,NULL,NULL
4208,0.0228364,NULL,"2012-12-31","0185-1667",NULL,NULL,NULL,NULL,NULL
4209,0.6730080,NULL,"2012-12-31","0966-9795",NULL,NULL,NULL,NULL,NULL
4210,1.4373200,NULL,"2012-12-31","0160-2896",NULL,NULL,NULL,NULL,NULL
4211,0.0479165,NULL,"2012-12-31","0717-9502",NULL,NULL,NULL,NULL,NULL
4212,0.6645190,NULL,"2012-12-31","1422-0067",NULL,NULL,NULL,NULL,NULL
4213,0.8623290,NULL,"2012-12-31","1752-4458",NULL,NULL,NULL,NULL,NULL
4214,0.0610232,NULL,"2012-12-31","0972-3757",NULL,NULL,NULL,NULL,NULL
4215,0.8406660,NULL,"2012-12-31","1476-072X",NULL,NULL,NULL,NULL,NULL
4216,0.7792660,NULL,"2012-12-31","1475-9276",NULL,NULL,NULL,NULL,NULL
4217,0.2733360,NULL,"2012-12-31","1864-1385",NULL,NULL,NULL,NULL,NULL
4218,0.0928339,NULL,"2012-12-31","1841-9836",NULL,NULL,NULL,NULL,NULL
4219,0.6429050,NULL,"2012-12-31","1936-2625",NULL,NULL,NULL,NULL,NULL
4220,0.4003480,NULL,"2012-12-31","1239-9736",NULL,NULL,NULL,NULL,NULL
4221,0.9421700,NULL,"2012-12-31","1449-2288",NULL,NULL,NULL,NULL,NULL
4222,1.4200700,NULL,"2012-12-31","1479-5868",NULL,NULL,NULL,NULL,NULL
4223,0.1774100,NULL,"2012-12-31","1729-8806",NULL,NULL,NULL,NULL,NULL
4224,0.1938980,NULL,"2012-12-31","0236-8722",NULL,NULL,NULL,NULL,NULL
4225,0.7148750,NULL,"2012-12-31","0020-1383",NULL,NULL,NULL,NULL,NULL
4226,0.2770930,NULL,"2012-12-31","1368-1613",NULL,NULL,NULL,NULL,NULL
4227,0.1950380,NULL,"2012-12-31","0250-474X",NULL,NULL,NULL,NULL,NULL
4228,0.1882520,NULL,"2012-12-31","0377-4929",NULL,NULL,NULL,NULL,NULL
4229,0.2257710,NULL,"2012-12-31","0019-5413",NULL,NULL,NULL,NULL,NULL
4230,0.3183200,NULL,"2012-12-31","0301-4738",NULL,NULL,NULL,NULL,NULL
4231,0.5837650,NULL,"2012-12-31","0971-5916",NULL,NULL,NULL,NULL,NULL
4232,0.3863930,NULL,"2012-12-31","0255-0857",NULL,NULL,NULL,NULL,NULL
4233,0.3477920,NULL,"2012-12-31","0378-6323",NULL,NULL,NULL,NULL,NULL
4234,0.1616330,NULL,"2012-12-31","0376-4710",NULL,NULL,NULL,NULL,NULL
4235,0.1891480,NULL,"2012-12-31","0972-5849",NULL,NULL,NULL,NULL,NULL
4236,0.9302970,NULL,"2012-12-31","1748-5908",NULL,NULL,NULL,NULL,NULL
4237,1.0096400,NULL,"2012-12-31","0171-2985",NULL,NULL,NULL,NULL,NULL
4238,12.1410000,NULL,"2012-12-31","1074-7613",NULL,NULL,NULL,NULL,NULL
4239,0.0574281,NULL,"2012-12-31","0377-2063",NULL,NULL,NULL,NULL,NULL
4240,0.1229070,NULL,"2012-12-31","1349-2543",NULL,NULL,NULL,NULL,NULL
4241,1.4045200,NULL,"2012-12-31","0019-1035",NULL,NULL,NULL,NULL,NULL
4242,0.1125450,NULL,"2012-12-31","1433-5158",NULL,NULL,NULL,NULL,NULL
4243,0.5348200,NULL,"2012-12-31","0304-386X",NULL,NULL,NULL,NULL,NULL
4244,0.7434880,NULL,"2012-12-31","1478-4491",NULL,NULL,NULL,NULL,NULL
4245,0.3077790,NULL,"2012-12-31","1749-0774",NULL,NULL,NULL,NULL,NULL
4246,0.7906510,NULL,"2012-12-31","1365-182X",NULL,NULL,NULL,NULL,NULL
4247,0.1729600,NULL,"2012-12-31","1475-4916",NULL,NULL,NULL,NULL,NULL
4248,0.3362500,NULL,"2012-12-31","0018-2079",NULL,NULL,NULL,NULL,NULL
4249,0.0398269,NULL,"2012-12-31","0971-8966",NULL,NULL,NULL,NULL,NULL
4250,0.2287790,NULL,"2012-12-31","1931-7603",NULL,NULL,NULL,NULL,NULL
4251,1.1399000,NULL,"2012-12-31","1478-4505",NULL,NULL,NULL,NULL,NULL
4252,0.9851220,NULL,"2012-12-31","1477-7525",NULL,NULL,NULL,NULL,NULL
